year,population,y_pop,y_pop_us_100,y_wkr,y_wkr_us_100,growth_100,i_y,g_y,ed_att,nx_y,x_m_y,ex_rate,country
1960,0.9342,3172,18.0987,17682,38.7783,2.3112,10.1599,46.2185,1.42,-38.8402,31.9422,0.3571,JOR
1961,0.9764,3568,20.1817,19639,42.0291,11.7652,8.7176,40.5978,NaN,-28.1822,25.1897,0.3571,JOR
1962,1.0279,3480,18.8526,19053,39.0242,-2.4837,8.9926,41.4053,NaN,-27.5386,24.7499,0.3571,JOR
1963,1.073,3557,18.7115,19205,38.1832,2.1765,8.1941,42.9751,NaN,-31.2285,29.7384,0.3571,JOR
1964,1.1199,3954,19.8948,21054,40.3817,10.5923,9.1038,37.1042,NaN,-19.9638,39.0055,0.3571,JOR
1965,1.1687,4227,20.214,22188,40.9044,6.665,8.7618,37.7365,1.78,-18.6782,35.1272,0.3571,JOR
1966,1.2192,4237,19.2567,21924,39.1243,0.2474,7.8847,39.1789,NaN,-21.3565,39.2268,0.3571,JOR
1967,1.3818,4142,18.5816,22947,40.8967,-2.2743,6.5432,40.6395,NaN,-14.8596,27.6044,0.3571,JOR
1968,1.5222,3809,16.4828,21962,38.1296,-8.3813,9.2774,51.2077,NaN,-24.6442,32.1356,0.3571,JOR
1969,1.6004,3709,15.7045,21238,36.5965,-2.6761,14.4463,52.9968,NaN,-29.2145,30.0689,0.3571,JOR
1970,1.6548,3216,13.7586,17991,31.1218,-14.2536,9.5533,49.7361,2.25,-19.8351,31.2264,0.3571,JOR
1971,1.7399,3052,12.7504,17282,28.9364,-5.2302,14.5187,48.6739,NaN,-23.1293,32.3183,0.3571,JOR
1972,1.8119,3134,12.526,17986,29.3243,2.6491,15.4364,49.1616,NaN,-22.1027,35.9549,0.3571,JOR
1973,1.8735,2917,11.0744,16979,26.8972,-7.1838,13.5595,53.6848,NaN,-22.2915,39.605,0.3286,JOR
1974,1.9299,2922,11.2945,17255,28.0883,0.173,21.1081,59.1435,NaN,-34.1768,70.0502,0.3221,JOR
1975,1.9851,2652,10.4024,15886,25.6811,-9.6844,23.7112,54.823,2.77,-44.9324,75.7473,0.3198,JOR
1976,2.0391,3005,11.251,18249,28.7657,12.5086,28.9285,56.061,NaN,-43.7571,78.1003,0.332,JOR
1977,2.0917,2973,10.7247,18290,28.4617,-1.0781,37.4455,50.1708,NaN,-56.8741,99.2866,0.3293,JOR
1978,2.1467,3643,12.5366,22686,34.7366,20.3047,28.6843,50.6148,NaN,-44.9535,75.8863,0.3056,JOR
1979,2.2086,4107,13.8104,25883,39.3595,12.0029,27.9044,60.4868,NaN,-59.9318,86.3294,0.3003,JOR
1980,2.2807,4690,16.0123,30079,46.1279,13.2692,33.5874,53.0554,3.06,-55.0368,92.2489,0.2979,JOR
1981,2.3657,4623,15.5247,29252,44.199,-1.4417,42.2543,58.6565,NaN,-69.4195,110.253,0.3304,JOR
1982,2.463,4561,15.8504,28461,43.744,-1.3477,34.5245,51.1894,NaN,-58.3887,96.3824,0.3525,JOR
1983,2.5686,4426,14.8458,27182,40.4825,-3.0065,28.503,46.3819,NaN,-47.7918,82.237,0.3631,JOR
1984,2.6765,4868,15.3091,29388,42.331,9.5181,25.0262,47.8512,NaN,-42.9627,77.8838,0.3845,JOR
1985,2.7829,4502,13.7867,26706,37.8743,-7.8049,17.8086,47.4035,4.07,-40.8537,77.5022,0.3946,JOR
1986,2.8841,4401,13.1767,25627,36.0062,-2.2755,17.4719,48.1505,NaN,-32.5419,60.4138,0.35,JOR
1987,2.9823,4949,14.4573,28248,39.3606,11.7394,18.6891,46.2364,NaN,-25.1645,52.6839,0.3385,JOR
1988,3.0867,5031,14.2561,28121,38.4776,1.6401,17.8195,44.3304,NaN,-16.9109,49.6094,0.3743,JOR
1989,3.2095,5128,14.176,28094,37.8942,1.9095,16.5597,40.9435,NaN,-7.238,39.4073,0.5746,JOR
1990,3.3585,4160,11.4287,23318,31.2649,-20.9205,21.5147,37.4211,5.25,-14.9883,52.398,0.6637,JOR
1991,3.5387,3363,9.3644,18004,23.9413,-21.2603,18.1463,39.8305,NaN,-13.218,56.1686,0.6809,JOR
1992,3.7439,3578,9.7039,19050,24.4875,6.1856,25.9095,36.9775,NaN,-27.5417,71.8862,0.6798,JOR
1993,3.9572,3589,9.556,18833,23.7845,0.3241,28.107,36.4426,NaN,-24.2875,70.9417,0.6929,JOR
1994,4.1548,3649,9.4137,18194,22.4985,1.6374,24.856,37.8039,NaN,-19.0612,63.8909,0.6988,JOR
1995,4.3202,3716,9.4214,17372,21.1744,1.8152,23.5755,38.2827,6.71,-15.699,63.1572,0.7004,JOR
1996,4.4481,3576,8.8192,16324,19.4081,-3.8334,21.394,39.4176,NaN,-20.4719,44.9082,0.709,JOR
1997,4.5452,3716,8.8655,16713,19.4254,3.8367,18.5749,38.7742,NaN,-17.4844,60.74,0.709,JOR
1998,4.6213,3670,8.4814,16644,18.8023,-1.2476,16.8564,35.8884,NaN,-17.4174,60.3765,0.709,JOR
1999,4.6914,3722,8.3226,16786,18.4276,1.4187,17.9744,34.0716,NaN,-18.2363,62.7297,0.709,JOR
2e3,4.7675,3889,8.4419,17725,18.9457,4.3832,20.141,31.8909,7.72,-26.5638,60.0324,0.709,JOR
2001,4.8502,4060,8.8385,18984,20.1655,4.3014,20.6774,29.2723,NaN,-26.8054,79.4142,0.709,JOR
2002,4.9389,4438,9.6184,21023,21.9684,8.9057,20.6671,26.0906,NaN,-17.0084,73.837,0.709,JOR
2003,5.0425,4412,9.3854,20959,21.486,-0.5897,22.9937,25.7109,NaN,-20.4556,76.5218,0.709,JOR
2004,5.1716,4840,10.0016,22325,22.2592,9.2636,31.2166,21.4027,NaN,-25.8807,87.605,0.709,JOR
2005,5.333,5943,11.9866,27655,27.1191,20.5336,38.4011,17.2291,8.49,-28.1933,83.2416,0.709,JOR
2006,5.5302,6454,12.7876,29593,28.7648,8.2432,30.9572,19.2058,NaN,-23.2367,79.5411,0.709,JOR
2007,5.7594,7404,14.5399,32087,30.9592,13.7269,29.908,19.0925,NaN,-22.5095,71.2476,0.709,JOR
2008,6.01,9362,18.624,40132,38.6817,23.4736,27.2757,20.3723,NaN,-16.214,64.591,0.7097,JOR
2009,6.2669,10486,21.7023,43588,41.7275,11.3321,22.3248,21.1686,NaN,-10.5367,45.977,0.71,JOR
2010,6.5179,10539,21.4136,43829,40.6227,0.5049,18.7687,20.5079,9.21,-11.3326,50.1527,0.71,JOR
2011,6.7604,11615,23.3824,48652,44.588,9.725,17.294,22.0907,NaN,-13.3391,48.6339,0.71,JOR
2012,6.9945,12138,24.0319,50853,46.3339,4.3993,17.5788,21.1563,NaN,-11.5311,50.3404,0.71,JOR
2013,7.2148,11711,22.9499,48650,43.9532,-3.5741,18.3069,18.8607,NaN,-14.535,52.709,0.71,JOR
2014,7.4161,11868,22.8407,48805,43.6537,1.3257,18.075,19.1855,NaN,-11.0166,52.6758,0.71,JOR
1950,83.293,2523,17.2574,5502,15.202,NaN,14.1198,31.7961,5.91,1.0681,9.8173,361.1,JPN
1951,84.6436,2756,17.8442,5928,15.7879,8.8394,20.1311,26.0939,NaN,1.1037,14.1522,361.2,JPN
1952,85.9309,2985,19.0201,6328,16.4944,7.9929,16.823,28.7574,NaN,0.1194,13.7223,361.1,JPN
1953,87.1197,3074,19.0319,6411,16.2001,2.9165,15.4704,28.1477,NaN,-2.1221,14.6174,360,JPN
1954,88.2117,3196,20.208,6664,16.5957,3.89,16.4648,27.4868,NaN,-2.0775,14.373,360,JPN
1955,89.2664,3416,20.4244,6984,16.6359,6.6571,17.4736,25.5424,6.51,-0.9533,14.069,360,JPN
1956,90.2117,3621,21.5501,7337,17.4928,5.85,19.1953,23.9309,NaN,-1.5063,16.0447,360,JPN
1957,91.0037,3856,22.8721,7678,18.0084,6.2662,21.9128,22.3405,NaN,-2.6733000000000002,17.6335,360,JPN
1958,91.8244,4088,24.9205,8182,19.0401,5.8556,20.8968,21.856,NaN,-0.2201,14.5073,360.1,JPN
1959,92.7266,4434,25.5958,8884,19.6995,8.1154,22.7453,21.3253,NaN,-0.8295,15.5288,359.9,JPN
1960,93.5168,4979,28.4106,9833,21.5655,11.6016,26.1747,19.808,6.97,-2.8251,17.3179,360,JPN
1961,94.3633,5488,31.0415,10785,23.0815,9.7275,28.4129,19.3852,NaN,-4.6208,17.8764,360,JPN
1962,95.2463,5947,32.2165,11648,23.8565,8.0442,27.4501,19.0731,NaN,-2.1562,15.8603,360,JPN
1963,96.2205,6370,33.5096,12496,24.8444,6.8631,28.7675,19.029,NaN,-3.4528,16.761,360,JPN
1964,97.2287,7022,35.3281,13740,26.3531,9.7453,30.2659,17.6429,NaN,-2.9389,17.4379,360,JPN
1965,98.2785,7367,35.232,14340,26.4368,4.8008,29.4543,17.3607,6.94,-1.5001,17.9344,360,JPN
1966,99.1807,8055,36.6061,15505,27.6697,8.9249,30.0075,16.7799,NaN,-1.0271,18.3094,360,JPN
1967,100.2093,8814,39.5402,16818,29.973,9.0047,32.1416,16.0662,NaN,-2.2417,18.6242,360,JPN
1968,101.3378,9821,42.4975,18639,32.3613,10.8171,34.1513,15.1155,NaN,-1.2789,18.766,360,JPN
1969,102.5416,10896,46.1422,20768,35.7855,10.3889,35.8945,14.046,NaN,-0.6355,19.0186,360,JPN
1970,103.7075,11893,50.8806,22682,39.2347,8.75,39.013,13.4124,7.08,-1.3006,20.5147,360,JPN
1971,105.1429,12416,51.8693,23818,39.879,4.3044,37.7681,13.8486,NaN,-0.4301,20.9816,350.6777,JPN
1972,106.6165,13357,53.3871,25851,42.1466,7.309,38.4073,13.5713,NaN,-0.9658,19.9535,303.1725,JPN
1973,108.0857,14258,54.1355,27367,43.3531,6.5255,40.6098,13.2836,NaN,-3.5037000000000003,22.1488,271.7017,JPN
1974,109.4951,14005,54.1405,27358,44.5334,-1.786,39.9653,13.4796,NaN,-4.1134,29.3708,292.0825,JPN
1975,110.8045,14455,56.6994,28669,46.3445,3.1622,37.0724,14.7035,7.9,-2.5004,25.0853,296.7875,JPN
1976,111.9929,15253,57.1019,30329,47.8061,5.3737,36.8975,14.5936,NaN,-1.0237,26.0108,296.5525,JPN
1977,113.0678,16141,58.2208,32021,49.8301,5.6535,36.2848,14.4948,NaN,-0.0114,25.8974,268.51,JPN
1978,114.0546,17204,59.2114,34110,52.2284,6.3816,37.4705,14.4374,NaN,-0.6817,24.0891,210.4417,JPN
1979,114.9933,18225,61.2815,36070,54.8512,5.7624,38.2955,14.3814,NaN,-2.3235,25.4782,219.14,JPN
1980,115.9121,19144,65.3617,37927,58.163,4.9212,37.1641,14.4885,8.71,-0.1492,27.119,226.7408,JPN
1981,116.8216,18922,63.547,37472,56.6185,-1.165,35.7868,14.6078,NaN,1.1391,28.204,220.5358,JPN
1982,117.7089,18535,64.4132,36657,56.3395,-2.0698,34.0013,14.6093,NaN,1.3848,27.614,249.0767,JPN
1983,118.5521,18202,61.0578,35707,53.1781,-1.8085,31.1568,14.711,NaN,2.7182,27.5217,237.5117,JPN
1984,119.3189,18260,57.4285,35928,51.7502,0.3173,30.3411,14.281,NaN,3.8338,30.8617,237.5225,JPN
1985,119.9887,18757,57.4382,36927,52.3691,2.6863,30.346800000000002,13.5147,9.25,4.96,30.1359,238.5358,JPN
1986,120.5515,20397,61.068,40194,56.4732,8.3778,30.322400000000002,13.6532,NaN,5.8774999999999995,25.9857,168.5198,JPN
1987,121.0218,21760,63.5636,42921,59.8059,6.4695,31.3753,13.6756,NaN,4.6827,24.9332,144.6375,JPN
1988,121.4329,23906,67.7407,46813,64.0544,9.4066,33.8105,13.1907,NaN,3.9568,24.953,128.1517,JPN
1989,121.8311,25620,70.8248,49640,66.9556,6.9246,34.9343,13.0003,NaN,2.8828,24.6672,137.9644,JPN
1990,122.2493,27631,75.9091,52841,70.849,7.555,34.8022,12.157,9.61,1.9344999999999999,23.9757,144.7925,JPN
1991,122.7025,29302,81.5866,55110,73.2839,5.8735,35.2863,12.0252,NaN,3.0561,22.4065,134.7067,JPN
1992,123.1804,30299,82.1762,56537,72.6736,3.3445,34.4265,12.2735,NaN,3.5576,24.0745,126.6513,JPN
1993,123.6589,31156,82.9455,58086,73.3595,2.7916,33.9014,12.4528,NaN,4.0442,24.0205,111.1978,JPN
1994,124.1015,32073,82.7492,59876,74.0407,2.9007,32.6444,12.9744,NaN,3.7732,25.0352,102.2078,JPN
1995,124.4833,33558,85.091,62572,76.2672,4.5244,32.8886,13.1714,10.18,2.8439,26.3499,94.0596,JPN
1996,124.7948,34035,83.9414,63545,75.552,1.4113,33.2411,13.1737,NaN,1.3604,25.539,108.7791,JPN
1997,125.0484,34216,81.6375,63582,73.9007,0.5302,32.4389,13.4674,NaN,2.524,26.7397,120.9909,JPN
1998,125.2664,33310,76.9872,62770,70.9114,-2.6834,30.0452,14.0765,NaN,3.9407,25.8549,130.9053,JPN
1999,125.481,33069,73.9418,63301,69.4913,-0.7269,28.3559,14.7636,NaN,4.3458,28.0854,113.9068,JPN
2e3,125.7147,33818,73.4124,65345,69.847,2.2411,28.4425,15.1856,10.73,5.0781,33.2129,107.7655,JPN
2001,125.9743,33458,72.8421,65058,69.107,-1.0698,28.0213,16.064,NaN,2.7157,30.6079,121.5289,JPN
2002,126.2495,33506,72.6179,66056,69.0259,0.1416,25.9697,16.4969,NaN,3.4303,30.5365,125.388,JPN
2003,126.5239,33953,72.2294,66997,68.6813,1.3265,25.7494,16.8801,NaN,3.6192,31.529,115.9335,JPN
2004,126.7731,34733,71.7737,68223,68.0235,2.2715,25.5755,16.8355,NaN,4.3611,34.6446,108.1926,JPN
2005,126.9788,35187,70.9675,68628,67.2991,1.2997,24.8047,17.2007,11.17,4.0789,36.5836,110.2182,JPN
2006,127.1366,35485,70.31,68880,66.9535,0.8432,24.7271,17.293,NaN,4.1872,38.7588,116.2993,JPN
2007,127.25,36228,71.1495,70052,67.5902,2.0723,24.5316,17.5201,NaN,4.4538,38.4649,117.7535,JPN
2008,127.3179,35441,70.5008,68862,66.3726,-2.1981,24.4211,18.405,NaN,2.2713,42.5229,103.3595,JPN
2009,127.3409,33661,69.6674,66376,63.5432,-5.1535,20.8924,19.8399,NaN,2.1746,34.5257,93.5701,JPN
2010,127.3198,35530,72.1924,70294,65.1514,5.4044,20.4598,19.5423,11.52,3.7115,41.4587,87.7799,JPN
2011,127.2529,34979,70.4167,69281,63.4943,-1.5614,20.903,20.2807,NaN,0.67490000000000006,45.1988,79.807,JPN
2012,127.1398,35191,69.6774,69635,63.4462,0.604,21.4666,20.4433,NaN,-1.1799,45.392,79.7905,JPN
2013,126.985,35476,69.5204,69732,62.9993,0.8072,21.2104,20.7821,NaN,-2.2716,41.719,97.5957,JPN
2014,126.7946,35566,68.4511,69394,62.0703,0.2527,21.7772,20.892,NaN,-2.616,40.8629,105.9448,JPN
1990,16.53,11045,30.3433,23197,31.1018,NaN,43.1343,25.0177,8.05,-23.878,8.3984,0.0032,KAZ
1991,16.5143,10804,30.0815,23137,30.7666,-2.2059,25.1651,26.7262,NaN,-6.2015,6.0813,0.0063,KAZ
1992,16.4334,10992,29.8118,24058,30.9248,1.7237,24.1447,26.7215,NaN,-3.1782,6.4936,0.092,KAZ
1993,16.2977,8160,21.7243,19458,24.5744,-29.7874,12.8283,27.5148,NaN,-4.918,8.5028,1.1955,KAZ
1994,16.1234,6572,16.9558,16263,20.1105,-21.6448,20.7864,35.1121,NaN,-17.4571,9.6616,19.2697,KAZ
1995,15.9259,5670,14.3768,13866,16.9004,-14.7654,13.7528,38.7133,9.27,-10.6886,24.4898,49.322,KAZ
1996,15.7047,5655,13.9461,13767,16.3689,-0.2697,9.6506,33.2555,NaN,-0.0745,21.2963,67.3033,KAZ
1997,15.4656,5359,12.7858,12992,15.1006,-5.3734,11.0825,28.8397,NaN,-2.4858,25.1134,75.4375,KAZ
1998,15.2383,5074,11.7281,12823,14.4864,-5.4534,11.6387,23.6918,NaN,-1.3645,28.6599,78.3033,KAZ
1999,15.06,4900,10.9566,12325,13.5301,-3.4957,13.6473,24.2716,NaN,-7.1596,30.3715,119.523,KAZ
2e3,14.9568,5619,12.1984,13896,14.8536,13.696,13.8124,22.5667,10.48,2.633,38.0723,142.133,KAZ
2001,14.9428,6378,13.8862,14647,15.559,12.6693,18.0253,22.1794,NaN,0.867,36.4621,146.736,KAZ
2002,15.0109,6674,14.4639,15366,16.0568,4.5262,19.8464,18.0393,NaN,4.8105,37.4257,153.279,KAZ
2003,15.1393,7509,15.9737,16689,17.1088,11.7914,19.3025,16.8523,NaN,6.5427,39.6056,149.576,KAZ
2004,15.2945,8508,17.5811,18515,18.4612,12.493,19.9426,15.5353,NaN,7.5021,50.1805,136.035,KAZ
2005,15.4518,10142,20.4551,22014,21.5879,17.5701,23.2861,14.2629,11.74,8.6126,55.5979,132.88,KAZ
2006,15.6031,12300,24.37,26445,25.7048,19.2858,24.8155,13.7632,NaN,10.6788,59.089,126.089,KAZ
2007,15.7552,14259,28.0037,30065,29.0085,14.7836,25.6977,14.8248,NaN,10.0869,61.2021,122.554,KAZ
2008,15.916,16473,32.7692,34123,32.8893,14.4332,19.1093,14.6261,NaN,19.0009,66.186,120.299,KAZ
2009,16.0984,15422,31.9186,32166,30.7929,-6.5945,19.7798,16.792,NaN,13.1659,47.8262,147.497,KAZ
2010,16.3106,18024,36.6218,37097,34.3827,15.5898,16.7547,16.4123,11.42,17.5004,45.0539,147.355,KAZ
2011,16.5543,21302,42.8829,43406,39.7803,16.7118,14.3692,16.6205,NaN,22.6351,55.4376,146.621,KAZ
2012,16.8215,22225,44.0054,44749,40.7721,4.2435,15.2632,17.9745,NaN,17.345,57.5427,149.113,KAZ
2013,17.0995,23725,46.4923,47996,43.3623,6.5301,14.7122,16.9947,NaN,16.6277,51.5076,152.129,KAZ
2014,17.3716,23519,45.2657,47804,42.7591,-0.8709,15.4291,18.468,NaN,15.9954,44.2793,179.192,KAZ
1950,6.1241,1511,10.3382,3595,9.934,NaN,14.3777,5.1722,0.91,-16.2417,29.0239,7.1409,KEN
1951,6.2923,1750,11.3332,4209,11.209,14.6852,13.4228,5.8261,NaN,-24.2583,34.3264,7.1409,KEN
1952,6.4671,1573,10.0205,3824,9.967600000000001,-10.6994,15.5261,5.7476,NaN,-22.5052,35.2457,7.1409,KEN
1953,6.6494,1455,9.0118,3579,9.0444,-7.7553,16.6207,5.7468,NaN,-22.5777,33.1101,7.1409,KEN
1954,6.8396,1559,9.857099999999999,3879,9.6602,6.8591,16.9641,6.3215,NaN,-26.4628,35.6484,7.1409,KEN
1955,7.0373,1608,9.613199999999999,4049,9.6457,3.0868,18.6496,7.9264,1.07,-28.0796,38.7918,7.1429,KEN
1956,7.2436,1617,9.6219,4124,9.8314,0.5747,18.6939,7.434,NaN,-19.5098,35.6973,7.1429,KEN
1957,7.4583,1644,9.7541,4248,9.9627,1.6771,17.6159,7.489,NaN,-18.8839,34.4035,7.1429,KEN
1958,7.6823,1608,9.804,4210,9.7971,-2.2112,14.7132,7.522,NaN,-11.6138,30.4856,7.1409,KEN
1959,7.9163,1518,8.7616,4027,8.9299,-5.7996,14.7438,8.0222,NaN,-9.1374,31.727899999999998,7.1429,KEN
1960,8.1607,1598,9.121,4302,9.4341,5.1882,14.0138,8.6448,1.21,-12.5981,35.7257,7.1429,KEN
1961,8.4159,1533,8.6706,4148,8.8779,-4.1929,8.6848,9.5478,NaN,-10.0701,36.0056,7.1429,KEN
1962,8.6826,1602,8.6765,4361,8.9321,4.3977,7.1743,8.9965,NaN,-6.6872,31.3141,7.1429,KEN
1963,8.9614,1590,8.3646,4357,8.6627,-0.7341,8.4339,9.1939,NaN,-5.5545,33.6632,7.1429,KEN
1964,9.2519,1681,8.455,4636,8.8921,5.536,6.5572,10.8897,NaN,-3.2749,29.3604,7.1429,KEN
1965,9.5537,1716,8.207699999999999,4768,8.7894,2.1052,6.636,9.6023,1.28,-4.0521,25.6751,7.1429,KEN
1966,9.8683,1831,8.3219,5124,9.1437,6.4798,8.9111,9.295,NaN,-3.6103,25.9072,7.1429,KEN
1967,10.1963,1843,8.2661,5195,9.2581,0.6225,8.9767,9.7376,NaN,-4.8784,24.9631,7.1429,KEN
1968,10.5373,1779,7.6985,5054,8.7754,-3.51,12.4874,14.0563,NaN,-3.6925,23.4319,7.1429,KEN
1969,10.893,1837,7.78,5262,9.0663,3.2141,12.1148,14.9791,NaN,-1.7319,21.2884,7.1429,KEN
1970,11.2525,1651,7.063,4775,8.2607,-10.6951,18.1299,16.801,1.45,-6.8283000000000005,31.5618,7.1429,KEN
1971,11.6575,1727,7.216,4965,8.3138,4.5239,17.2784,17.6361,NaN,-11.937,33.1761,7.1429,KEN
1972,12.0832,1833,7.3253,5328,8.6861,5.9273,14.6341,17.2003,NaN,-4.9593,26.6386,7.1429,KEN
1973,12.5298,1824,6.9245,5331,8.4454,-0.4932,17.7472,17.3551,NaN,-2.3661,29.2139,7.0204,KEN
1974,12.9974,1960,7.5772,5652,9.2003,7.2135,16.1218,17.0145,NaN,-8.5104,36.1313,7.1348,KEN
1975,13.4862,1895,7.4322,5532,8.9429,-3.3882,11.3524,18.817,1.86,-5.6079,28.377,7.3432,KEN
1976,13.996,1863,6.9736,5445,8.5819,-1.7026,12.6736,20.7962,NaN,-0.8044,30.2863,8.3671,KEN
1977,14.5272,2009,7.248,5913,9.2023,7.572,15.2487,22.135,NaN,-0.5494,31.5556,8.2766,KEN
1978,15.0816,2093,7.2025,6219,9.5219,4.065,17.6772,25.0047,NaN,-8.9457,30.3107,7.7294,KEN
1979,15.6614,2015,6.775,5993,9.1133,-3.7935,13.5188,26.8374,NaN,-6.3561,27.6361,7.4753,KEN
1980,16.2679,2049,6.995,6132,9.403,1.6711,17.5102,28.0695,2.49,-8.0013,32.2307,7.4202,KEN
1981,16.9012,2010,6.7497,6088,9.1985,-1.9187,15.3116,26.973,NaN,-3.6174,26.0053,9.0475,KEN
1982,17.5598,2e3,6.9506,6112,9.3934,-0.4912,10.656,26.4299,NaN,-0.7813,20.5375,10.9223,KEN
1983,18.2413,2034,6.8228,6224,9.2694,1.685,8.0336,27.6778,NaN,3.1603,17.5513,13.3115,KEN
1984,18.9426,2097,6.595,6462,9.3085,3.0495,6.9648,26.4388,NaN,1.0763,18.0817,14.4139,KEN
1985,19.6607,2064,6.3199,6364,9.0253,-1.5907,8.2877,26.9421,3.09,3.0456,16.7571,16.4321,KEN
1986,20.3937,2149,6.4346,6643,9.3329,4.0488,6.6479,22.0368,NaN,3.3452,15.6068,16.2257,KEN
1987,21.1403,2099,6.132,6503,9.0609,-2.3532,7.9243,18.8334,NaN,-0.5619,13.1898,16.4545,KEN
1988,21.899,2148,6.0859,6690,9.1539,2.2868,8.3879,15.5531,NaN,-0.0847,13.6443,17.7471,KEN
1989,22.6682,2098,5.8004999999999995,6487,8.7497,-2.3298,8.8128,13.6888,NaN,-3.0833,10.3238,20.5725,KEN
1990,23.4462,2130,5.8514,6574,8.8142,1.4953,7.939,11.3281,3.72,1.0063,12.3137,22.9148,KEN
1991,24.2341,2108,5.8688,6485,8.6235,-1.0427,7.3332,10.4907,NaN,2.1357,10.274000000000001,27.5079,KEN
1992,25.0298,1995,5.4106,6131,7.8807,-5.5035,7.0185,10.7708,NaN,1.0387,13.2837,32.2168,KEN
1993,25.8247,2049,5.4547,6239,7.8794,2.6722,7.0918,9.9601,NaN,6.9003,11.9599,58.0013,KEN
1994,26.6081,2289,5.9059,6797,8.4053,11.0842,7.0379,10.3856,NaN,6.4301,12.1305,56.0506,KEN
1995,27.373,2142,5.4324,6152,7.498,-6.624,8.5787,10.8087,4.54,-2.3279,14.3043,51.4298,KEN
1996,28.116,2175,5.3635,6089,7.2398,1.4955,8.830400000000001,9.7218,NaN,-1.7218,14.1043,57.1149,KEN
1997,28.8422,2159,5.1509,5934,6.8976,-0.7319,9.2857,9.87,NaN,-1.9125,15.9806,58.7318,KEN
1998,29.5646,2118,4.8949,5730,6.4733,-1.9146,10.9006,10.1626,NaN,-5.2378,16.2917,60.3667,KEN
1999,30.3012,2089,4.6703,5567,6.1115,-1.3891,9.8005,9.912,NaN,-4.6311,14.0366,70.3262,KEN
2e3,31.0658,2016,4.3759,5332,5.6994,-3.5503,11.1616,10.0682,5.26,-5.04,14.7399,76.1755,KEN
2001,31.8633,2046,4.4541,5404,5.7409,1.4807,12.0719,9.8843,NaN,-5.1481,18.7447,78.5632,KEN
2002,32.692,1946,4.2168,5145,5.3761,-5.0258,9.9393,10.3552,NaN,-4.3484,15.4203,78.7491,KEN
2003,33.5511,1859,3.9558,4937,5.0614,-4.5264,10.9123,11.5226,NaN,-8.0667,19.0919,75.9356,KEN
2004,34.4375,1893,3.9123,4978,4.9638,1.7999,11.069,11.316,NaN,-4.6588,20.8374,79.1739,KEN
2005,35.349,1976,3.9859,5208,5.1075,4.2935,11.4767,10.957699999999999,5.82,-3.4571,23.6535,75.5541,KEN
2006,36.286,2137,4.2334,5650,5.4915,7.7967,13.0038,10.5877,NaN,-3.5627,23.8411,72.1008,KEN
2007,37.2505,2228,4.3762,5869,5.6631,4.2044,13.4271,11.2403,NaN,-4.9078,25.2719,67.3176,KEN
2008,38.2444,2266,4.5071,5955,5.7394,1.6646,15.1919,12.3824,NaN,-5.5435,27.8907,69.1753,KEN
2009,39.27,2358,4.8799,6273,6.0049,3.9818,16.1443,13.04,NaN,-6.6864,24.9086,77.352,KEN
2010,40.3283,2552,5.1859,6816,6.3176,7.9266,16.5406,12.7993,6.19,-6.6702,25.907,79.2332,KEN
2011,41.42,2712,5.4595,7268,6.661,6.0709,16.9057,12.6893,NaN,-7.321,22.2093,88.8108,KEN
2012,42.543,2823,5.5889,7517,6.8493,4.0011,17.228,12.7042,NaN,-7.3144,24.62,84.5296,KEN
2013,43.6929,2879,5.6413,7622,6.8863,1.9666,15.9806,12.7745,NaN,-8.7345,25.7591,86.1229,KEN
2014,44.8636,2971,5.7177,7823,6.9971,3.1474,16.1221,12.3607,NaN,-8.2612,24.0209,87.9222,KEN
1990,4.3945,7337,20.1574,18447,24.7336,NaN,8.1482,59.8678,8.56,-19.5602,1.7963,0.0164,KGZ
1991,4.4418,7200,20.048,18755,24.9402,-1.8836,7.5434,51.7701,NaN,-1.8466,1.2839,0.0372,KGZ
1992,4.477,5642,15.3015,14421,18.5374,-24.3931,10.0701,54.3856,NaN,-11.9618,1.172,0.3385,KGZ
1993,4.5076,4818,12.8258,12935,16.3361,-15.7897,5.8803,50.5308,NaN,-6.0274,3.1453,2.8252,KGZ
1994,4.5436,3636,9.3816,9893,12.2333,-28.1335,4.8473,48.8861,NaN,-7.8115,3.8263,7.7699,KGZ
1995,4.5921,3099,7.8586,8488,10.3454,-15.9803,10.7902,48.6811,9.1,-6.1676,13.2157,10.8219,KGZ
1996,4.6569,3063,7.5532,8374,9.9565,-1.1913,11.7557,51.5936,NaN,-12.9444,17.8824,12.8096,KGZ
1997,4.7348,2503,5.9724,6795,7.8983,-20.1696,13.165,38.0854,NaN,-3.7326,13.1627,17.3625,KGZ
1998,4.8176,2238,5.1729,6136,6.932,-11.1892,9.1795,32.2367,NaN,-7.8654,24.6348,20.8376,KGZ
1999,4.8937,2140,4.7857,5747,6.3085,-4.4709,10.9729,27.5816,NaN,-6.7559,20.5526,39.0077,KGZ
2e3,4.9549,2092,4.5404,5600,5.9855,-2.3035,13.0885,24.8784,9.73,-2.6422,21.8403,47.7038,KGZ
2001,4.9983,2038,4.4379,5444,5.7829,-2.5728,12.102,21.5239,NaN,-0.5052,20.4798,48.378,KGZ
2002,5.0279,2023,4.3849,5484,5.7308,-0.7511,10.9926,18.9086,NaN,0.7047,21.6783,46.9371,KGZ
